,ExpressId,GlobalId,Class,PredefinedType,Name,Level,Type,Pset_StairCommon.TreadLengthAtInnerSide,Pset_SlabCommon.PitchAngle,Pset_MemberCommon.Slope,Qto_DoorBaseQuantities.Area,Pset_ReinforcementBarPitchOfColumn.Reference,Qto_WallBaseQuantities.NetVolume,Pset_ReinforcementBarPitchOfWall.Reference,Pset_MemberCommon.IsExternal,Pset_SlabCommon.IsExternal,Qto_BeamBaseQuantities.NetSurfaceArea,Qto_WindowBaseQuantities.Height,Pset_StairFlightCommon.Reference,Pset_BuildingElementProxyCommon.Reference,Pset_BeamCommon.Reference,Pset_WallCommon.ThermalTransmittance,Pset_WindowCommon.ThermalTransmittance,Qto_RailingBaseQuantities.Length,Qto_BeamBaseQuantities.Length,Pset_StairCommon.NosingLength,Pset_StairFlightCommon.RiserHeight,Pset_StairCommon.NumberOfRiser,Pset_StairCommon.TreadLength,Qto_MemberBaseQuantities.CrossSectionArea,Pset_WallCommon.LoadBearing,Pset_WindowCommon.Reference,Qto_SlabBaseQuantities.NetArea,Qto_MemberBaseQuantities.GrossSurfaceArea,Qto_DoorBaseQuantities.Width,Pset_WallCommon.Reference,Qto_WallBaseQuantities.Length,Pset_WindowCommon.IsExternal,Pset_ColumnCommon.LoadBearing,Qto_MemberBaseQuantities.NetVolume,Pset_StairFlightCommon.WalkingLineOffset,Qto_SlabBaseQuantities.GrossVolume,Pset_EnvironmentalImpactIndicators.Reference,Pset_BeamCommon.Slope,Qto_BeamBaseQuantities.CrossSectionArea,Qto_MemberBaseQuantities.NetSurfaceArea,Qto_MemberBaseQuantities.OuterSurfaceArea,Pset_StairCommon.RiserHeight,Pset_StairCommon.IsExternal,Qto_SlabBaseQuantities.Perimeter,Pset_BeamCommon.Span,Qto_WallBaseQuantities.NetSideArea,Pset_StairFlightCommon.TreadLengthAtInnerSide,Qto_SlabBaseQuantities.NetVolume,Pset_StairCommon.WalkingLineOffset,Qto_MemberBaseQuantities.GrossVolume,Pset_BeamCommon.LoadBearing,Qto_WallBaseQuantities.GrossFootprintArea,Pset_SlabCommon.Reference,Pset_BeamCommon.Roll,Pset_RailingCommon.Height,Pset_StairFlightCommon.TreadLengthAtOffset,Qto_StairFlightBaseQuantities.Length,Qto_StairFlightBaseQuantities.GrossVolume,Qto_WallBaseQuantities.Height,Pset_RailingCommon.IsExternal,Qto_WindowBaseQuantities.Width,Pset_ColumnCommon.Slope,Pset_DoorCommon.Reference,Qto_ColumnBaseQuantities.OuterSurfaceArea,Pset_SlabCommon.LoadBearing,Qto_MemberBaseQuantities.Length,Pset_BeamCommon.IsExternal,Pset_DoorCommon.IsExternal,Qto_ColumnBaseQuantities.CrossSectionArea,Qto_WallBaseQuantities.Width,Pset_SlabCommon.ThermalTransmittance,Pset_ManufacturerTypeInformation.Manufacturer,Qto_SlabBaseQuantities.GrossArea,Pset_StairFlightCommon.NumberOfTreads,Pset_ColumnCommon.Reference,Qto_SlabBaseQuantities.Width,Pset_ColumnCommon.IsExternal,Qto_BeamBaseQuantities.OuterSurfaceArea,Pset_WindowCommon.FireRating,Pset_StairCommon.NumberOfTreads,Pset_StairFlightCommon.NosingLength,Pset_ReinforcementBarPitchOfBeam.Reference,Qto_ColumnBaseQuantities.Length,Qto_WindowBaseQuantities.Area,Qto_BeamBaseQuantities.NetVolume,Pset_WallCommon.IsExternal,Pset_StairFlightCommon.NumberOfRiser,Pset_BuildingElementProxyCommon.IsExternal,Pset_MemberCommon.Reference,Qto_ColumnBaseQuantities.GrossVolume,Qto_DoorBaseQuantities.Height,Pset_WallCommon.ExtendToStructure,Pset_StairCommon.TreadLengthAtOffset,Pset_StairFlightCommon.TreadLength,Qto_StairFlightBaseQuantities.NetVolume,Qto_BeamBaseQuantities.GrossVolume,Pset_ReinforcementBarPitchOfSlab.Reference,Qto_BeamBaseQuantities.GrossSurfaceArea,Pset_StairCommon.Reference,Pset_OpeningElementCommon.Reference,Pset_RailingCommon.Reference
103,18670,0Jjz$4kg55QP67ud7_ue_4,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312867,Sous-Sol,Concrete Square:250 x 250mm,,,,,250 x 250mm,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,250 x 250mm,,,,,,,,,,,,,,,,,,,,,,,,,,,11811.0236220484,,,,,0.672744401044359,,,,,,250 x 250mm,,False,,,,,,3600.00000000035,,,,,,,0.225000000000022,,,,,,,,,,,
104,18744,0Jjz$4kg55QP67ud7_ue_2,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312869,Sous-Sol,Concrete Square:250 x 250mm,,,,,250 x 250mm,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,250 x 250mm,,,,,,,,,,,,,,,,,,,,,,,,,,,11811.0236220484,,,,,0.672744401044355,,,,,,250 x 250mm,,False,,,,,,3600.00000000035,,,,,,,0.225000000000021,,,,,,,,,,,
105,18818,0Jjz$4kg55QP67ud7_ue_0,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312871,Sous-Sol,Concrete Square:250 x 250mm,,,,,250 x 250mm,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,250 x 250mm,,,,,,,,,,,,,,,,,,,,,,,,,,,11811.0236220484,,,,,0.672744401044355,,,,,,250 x 250mm,,False,,,,,,3600.00000000035,,,,,,,0.225000000000021,,,,,,,,,,,
106,18892,0Jjz$4kg55QP67ud7_ue_E,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312873,Sous-Sol,Concrete Square:250 x 250mm,,,,,250 x 250mm,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,250 x 250mm,,,,,,,,,,,,,,,,,,,,,,,,,,,11811.0236220484,,,,,0.672744401044355,,,,,,250 x 250mm,,False,,,,,,3600.00000000035,,,,,,,0.225000000000021,,,,,,,,,,,
107,18966,0Jjz$4kg55QP67ud7_ue_A,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312877,Sous-Sol,Concrete Square:250 x 250mm,,,,,250 x 250mm,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,250 x 250mm,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,11811.0236220484,,,,,0.672744401044355,,,,,,250 x 250mm,,False,,,,,,3600.00000000035,,,,,,,0.225000000000021,,,,,,,,,,,
108,19040,0Jjz$4kg55QP67ud7_ue_8,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312879,Sous-Sol,Concrete Square:250 x 250mm,,,,,250 x 250mm,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,250 x 250mm,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,11811.0236220484,,,,,0.672744401044355,,,,,,250 x 250mm,,False,,,,,,3600.00000000035,,,,,,,0.225000000000021,,,,,,,,,,,
109,19114,0Jjz$4kg55QP67ud7_ue_M,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312881,Sous-Sol,Concrete Square:250 x 250mm,,,,,250 x 250mm,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,250 x 250mm,,,,,,,,,,,,,,,,,,,,,,,,,,,11811.0236220484,,,,,0.672744401044355,,,,,,250 x 250mm,,False,,,,,,3600.00000000035,,,,,,,0.225000000000021,,,,,,,,,,,
110,19188,0Jjz$4kg55QP67ud7_ue_K,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312883,Sous-Sol,Concrete Square:250 x 250mm,,,,,250 x 250mm,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,250 x 250mm,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,11811.0236220484,,,,,0.672744401044355,,,,,,250 x 250mm,,False,,,,,,3600.00000000035,,,,,,,0.225000000000021,,,,,,,,,,,
111,19262,0Jjz$4kg55QP67ud7_ue_I,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312885,Sous-Sol,Concrete Square:250 x 250mm,,,,,250 x 250mm,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,250 x 250mm,,,,,,,,,,,,,,,,,,,,,,,,,,,11811.0236220484,,,,,0.672744401044356,,,,,,250 x 250mm,,False,,,,,,3600.00000000035,,,,,,,0.225000000000021,,,,,,,,,,,
112,19336,0Jjz$4kg55QP67ud7_ue_G,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312887,Sous-Sol,Concrete Square:250 x 250mm,,,,,250 x 250mm,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,250 x 250mm,,,,,,,,,,,,,,,,,,,,,,,,,,,11811.0236220484,,,,,0.672744401044356,,,,,,250 x 250mm,,False,,,,,,3600.00000000035,,,,,,,0.225000000000021,,,,,,,,,,,
113,19410,0Jjz$4kg55QP67ud7_ue_U,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312889,Sous-Sol,Concrete Square:250 x 250mm,,,,,250 x 250mm,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,250 x 250mm,,,,,,,,,,,,,,,,,,,,,,,,,,,11811.0236220484,,,,,0.672744401044356,,,,,,250 x 250mm,,False,,,,,,3600.00000000035,,,,,,,0.225000000000021,,,,,,,,,,,
114,19486,0Jjz$4kg55QP67ud7_ue_S,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312891,Sous-Sol,Concrete Square:250 x 250mm,,,,,250 x 250mm,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,250 x 250mm,,,,,,,,,,,,,,,,,,,,,,,,,,,11811.0236220484,,,,,0.672744401044348,,,,,,250 x 250mm,,False,,,,,,3600.00000000035,,,,,,,0.22500000000002,,,,,,,,,,,
115,19562,0Jjz$4kg55QP67ud7_ue_Q,IfcColumn,COLUMN,Concrete Square:250 x 250mm:312893,Sous-Sol,Concrete Square:250 x 250mm,,,,,250 x 250mm,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,250 x 250mm,,,,,,,,,,,,,,,,,,,,,,,,,,,11811.0236220484,,,,,0.672744401044348,,,,,,250 x 250mm,,False,,,,,,3600.00000000035,,,,,,,0.22500000000002,,,,,,,,,,,
116,19636,1K9fMEc5bCUxo4LlWWYA9b,IfcWall,SOLIDWALL,BLK01.065,Level 1 - Upper,Basic Wall:250XTERNAL,,,,,,3.66011009489055,250XTERNAL,,,,,,,,,,,,,,,,,False,,,,,250XTERNAL,5119.01153701777,,,,,,250XTERNAL,,,,,,,,,35.4003865276333,,,,,,1.27975288425444,,,,,,,3500.0,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
117,19793,1K9fMEc5bCUxo4LlWWYA9Z,IfcWall,SOLIDWALL,BLK01.066,Level 1 - Upper,Basic Wall:250XTERNAL,,,,,,3.76337499999999,250XTERNAL,,,,,,,,,,,,,,,,,False,,,,,250XTERNAL,4300.99999999999,,,,,,250XTERNAL,,,,,,,,,34.0074999999999,,,,,,1.07525,,,,,,,3500.0,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
118,19873,1K9fMEc5bCUxo4LliWYA9Z,IfcWall,SOLIDWALL,BLK01.084,Roof Lower,Basic Wall:250XTERNAL,,,,,,0.118277500000003,250XTERNAL,,,,,,,,,,,,,,,,,False,,,,,250XTERNAL,4300.99999999999,,,,,,250XTERNAL,,,,,,,,,3.15171999999998,,,,,,1.07525,,,,,,,110.0,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
119,19965,1K9fMEc5bCUxo4LlWWYA9W,IfcWall,SOLIDWALL,BLK01.067,Level 1 - Upper,Basic Wall:250XTERNAL,,,,,,1.08062500000001,250XTERNAL,,,,,,,,,,,,,,,,,False,,,,,250XTERNAL,1360.00000000001,,,,,,250XTERNAL,,,,,,,,,11.3749368670766,,,,,,0.308750000000004,,,,,,,3500.0,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
120,20124,1K9fMEc5bCUxo4LliWYA9W,IfcWall,SOLIDWALL,BLK01.085,Roof Lower,Basic Wall:250XTERNAL,,,,,,0.0339624999999999,250XTERNAL,,,,,,,,,,,,,,,,,False,,,,,250XTERNAL,1360.00000000001,,,,,,250XTERNAL,,,,,,,,,0.955590872965265,,,,,,0.308750000000004,,,,,,,110.0,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
121,20224,1K9fMEc5bCUxo4LlWWYA9X,IfcWall,SOLIDWALL,BLK01.068,Level 1 - Upper,Basic Wall:250XTERNAL,,,,,,1.75828114139344,250XTERNAL,,,,,,,,,,,,,,,,,False,,,,,250XTERNAL,2656.89285987594,,,,,,250XTERNAL,,,,,,,,,19.3937656701686,,,,,,0.632973214968985,,,,,,,3500.0,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
122,20297,1K9fMEc5bCUxo4LliWYA9X,IfcWall,SOLIDWALL,BLK01.086,Roof Lower,Basic Wall:250XTERNAL,,,,,,0.0696270536465881,250XTERNAL,,,,,,,,,,,,,,,,,False,,,,,250XTERNAL,2656.89285987594,,,,,,250XTERNAL,,,,,,,,,1.88935373207593,,,,,,0.632973214968985,,,,,,,110.0,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
123,20378,1K9fMEc5bCUxo4LlWWYA9_,IfcWall,NOTDEFINED,Basic Wall:100 Internal:314736,Level 1 - Upper,Basic Wall:100 Internal,,,,,,1.41622639199999,100 Internal,,,,,,,,,,,,,,,,,False,,,,,100 Internal,3676.0,,,,,,100 Internal,,,,,,,,,24.825904,,,,,,0.463176000000006,,,,,,,3500.0,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
124,20479,1K9fMEc5bCUxo4LliWYA9_,IfcWall,NOTDEFINED,Basic Wall:100 Internal:314736,Roof Lower,Basic Wall:100 Internal,,,,,,0.0509493600000008,100 Internal,,,,,,,,,,,,,,,,,False,,,,,100 Internal,3676.0,,,,,,100 Internal,,,,,,,,,1.762792,,,,,,0.463176000000006,,,,,,,110.0,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
125,20560,1K9fMEc5bCUxo4LlWWYA9$,IfcWall,NOTDEFINED,Basic Wall:100 Internal:314737,Level 1 - Upper,Basic Wall:100 Internal,,,,,,1.49587199999999,100 Internal,,,,,,,,,,,,,,,,,False,,,,,100 Internal,3452.0,,,,,,100 Internal,,,,,,,,,25.480784,,,,,,0.427391999999996,,,,,,,3500.0,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
126,20630,1K9fMEc5bCUxo4LliWYA9$,IfcWall,NOTDEFINED,Basic Wall:100 Internal:314737,Roof Lower,Basic Wall:100 Internal,,,,,,0.04784472,100 Internal,,,,,,,,,,,,,,,,,False,,,,,100 Internal,3452.0,,,,,,100 Internal,,,,,,,,,1.657064,,,,,,0.427391999999996,,,,,,,110.0,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
127,20713,1K9fMEc5bCUxo4LlWWYA9z,IfcWall,SOLIDWALL,BLK01.069,Level 1 - Upper,Basic Wall:250XTERNAL,,,,,,1.133125,250XTERNAL,,,,,,,,,,,,,,,,,False,,,,,250XTERNAL,1295.0,,,,,,250XTERNAL,,,,,,,,,11.4625,,,,,,0.323749999999999,,,,,,,3500.0,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
128,20879,1K9fMEc5bCUxo4LlWWYA9w,IfcWall,SOLIDWALL,BLK01.070,Level 1 - Upper,Basic Wall:250XTERNAL,,,,,,2.32097726258171,250XTERNAL,,,,,,,,,,,,,,,,,False,,,,,250XTERNAL,2777.54544295052,,,,,,250XTERNAL,,,,,,,,,22.0065276892054,,,,,,0.66313636073763,,,,,,,3500.0,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
129,21060,1K9fMEc5bCUxo4LlWWYA9x,IfcWall,SOLIDWALL,BLK01.071,Level 1 - Upper,Basic Wall:250XTERNAL,,,,,,1.75041140068367,250XTERNAL,,,,,,,,,,,,,,,,,False,,,,,250XTERNAL,3061.49874363848,,,,,,250XTERNAL,,,,,,,,,19.3939774443651,,,,,,0.73412468590962,,,,,,,3500.0,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
130,21222,1K9fMEc5bCUxo4LlWWYA9v,IfcWall,SOLIDWALL,BLK01.058,Level 1 -  Lower,Basic Wall:250XTERNAL,,,,,,0.106,250XTERNAL,,,,,,,,,,,,,,,,,False,,,,,250XTERNAL,1185.0,,,,,,250XTERNAL,,,,,,,,,1.578,,,,,,0.264999999999999,,,,,,,400.0,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
131,21290,1K9fMEc5bCUxo4LliWYA9v,IfcWall,SOLIDWALL,BLK01.072,Level 1 - Upper,Basic Wall:250XTERNAL,,,,,,0.950962499999997,250XTERNAL,,,,,,,,,,,,,,,,,False,,,,,250XTERNAL,1185.0,,,,,,250XTERNAL,,,,,,,,,9.80519999999999,,,,,,0.264999999999999,,,,,,,3210.0,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
132,21371,1K9fMEc5bCUxo4LlWWYA9s,IfcWall,SOLIDWALL,BLK01.059,Level 1 -  Lower,Basic Wall:250XTERNAL,,,,,,0.548262585727351,250XTERNAL,,,,,,,,,,,,,,,,,False,,,,,250XTERNAL,5482.62585727352,,,,,,250XTERNAL,,,,,,,,,7.32741361445556,,,,,,1.37065646431838,,,,,,,400.0,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
133,21439,1K9fMEc5bCUxo4LliWYA9s,IfcWall,SOLIDWALL,BLK01.073,Level 1 - Upper,Basic Wall:250XTERNAL,,,,,,3.58078225046198,250XTERNAL,,,,,,,,,,,,,,,,,False,,,,,250XTERNAL,5482.62585727352,,,,,,250XTERNAL,,,,,,,,,34.8025709323327,,,,,,1.37065646431838,,,,,,,3210.0,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
134,21520,1K9fMEc5bCUxo4LlWWYA9r,IfcWall,SOLIDWALL,BLK01.060,Level 1 -  Lower,Basic Wall:250XTERNAL,,,,,,0.355751262658468,250XTERNAL,,,,,,,,,,,,,,,,,False,,,,,250XTERNAL,3557.51262658469,,,,,,250XTERNAL,,,,,,,,,4.82476641456009,,,,,,0.889378156646171,,,,,,,400.0,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
135,21586,1K9fMEc5bCUxo4LliWYA9r,IfcWall,SOLIDWALL,BLK01.074,Level 1 - Upper,Basic Wall:250XTERNAL,,,,,,2.85490388283421,250XTERNAL,,,,,,,,,,,,,,,,,False,,,,,250XTERNAL,3557.51262658469,,,,,,250XTERNAL,,,,,,,,,26.2229873759661,,,,,,0.889378156646171,,,,,,,3210.0,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
136,21669,1K9fMEc5bCUxo4LlWWYA9o,IfcWall,NOTDEFINED,Basic Wall:100 Internal:314748,Level 1 - Upper,Basic Wall:100 Internal,,,,,,0.797584038300024,100 Internal,,,,,,,,,,,,,,,,,False,,,,,100 Internal,1808.58058571432,,,,,,100 Internal,,,,,,,,,13.9978264076003,,,,,,0.2278811538,,,,,,,3500.0,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
137,21739,1K9fMEc5bCUxo4LliWYA9o,IfcWall,NOTDEFINED,Basic Wall:100 Internal:314748,Roof Lower,Basic Wall:100 Internal,,,,,,0.0250669269180011,100 Internal,,,,,,,,,,,,,,,,,False,,,,,100 Internal,1808.58058571432,,,,,,100 Internal,,,,,,,,,0.881370036457176,,,,,,0.2278811538,,,,,,,110.0,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
138,21820,1K9fMEc5bCUxo4LlWWYA9m,IfcWall,SOLIDWALL,BLK01.075,Level 1 - Upper,Basic Wall:250XTERNAL,,,,,,2.477975,250XTERNAL,,,,,,,,,,,,,,,,,False,,,,,250XTERNAL,3768.0,,,,,,250XTERNAL,,,,,,,,,25.2677999999999,,,,,,0.941999999999998,,,,,,,3500.0,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
139,21890,1K9fMEc5bCUxo4LliWYA9m,IfcWall,SOLIDWALL,BLK01.090,Roof Lower,Basic Wall:250XTERNAL,,,,,,0.103619999999997,250XTERNAL,,,,,,,,,,,,,,,,,False,,,,,250XTERNAL,3768.0,,,,,,250XTERNAL,,,,,,,,,2.76795999999991,,,,,,0.941999999999998,,,,,,,110.0,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
140,21980,1K9fMEc5bCUxo4LlWWYA1j,IfcWall,SOLIDWALL,BLK01.076,Level 1 - Upper,Basic Wall:250XTERNAL,,,,,,1.73533708388919,250XTERNAL,,,,,,,,,,,,,,,,,False,,,,,250XTERNAL,3822.52809587336,,,,,,250XTERNAL,,,,,,,,,19.0438975861267,,,,,,0.924382023968339,,,,,,,3500.0,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
141,22057,1K9fMEc5bCUxo4LliWYA1j,IfcWall,SOLIDWALL,BLK01.091,Roof Lower,Basic Wall:250XTERNAL,,,,,,0.101682022636516,250XTERNAL,,,,,,,,,,,,,,,,,False,,,,,250XTERNAL,3822.52809587336,,,,,,250XTERNAL,,,,,,,,,2.72861110199407,,,,,,0.924382023968339,,,,,,,110.0,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
142,22155,1K9fMEc5bCUxo4LlWWYBz5,IfcWall,SOLIDWALL,BLK01.077,Level 1 - Upper,Basic Wall:250XTERNAL,,,,,,2.38043654658045,250XTERNAL,,,,,,,,,,,,,,,,,False,,,,,250XTERNAL,2845.49891037764,,,,,,250XTERNAL,,,,,,,,,22.5161786949088,,,,,,0.680124727594413,,,,,,,3500.0,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
143,22248,1K9fMEc5bCUxo4LliWYBz5,IfcWall,SOLIDWALL,BLK01.092,Roof Lower,Basic Wall:250XTERNAL,,,,,,0.0748137200353814,250XTERNAL,,,,,,,,,,,,,,,,,False,,,,,250XTERNAL,2845.49891037764,,,,,,250XTERNAL,,,,,,,,,2.02515008843716,,,,,,0.680124727594413,,,,,,,110.0,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
144,22331,1K9fMEc5bCUxo4LlWWYB$O,IfcWall,SOLIDWALL,BLK01.078,Level 1 - Upper,Basic Wall:250XTERNAL,,,,,,2.22778030580667,250XTERNAL,,,,,,,,,,,,,,,,,False,,,,,250XTERNAL,2546.03463520762,,,,,,250XTERNAL,,,,,,,,,20.8452597640571,,,,,,0.636508658801907,,,,,,,3500.0,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
145,22405,1K9fMEc5bCUxo4LliWYB$O,IfcWall,SOLIDWALL,BLK01.093,Roof Lower,Basic Wall:250XTERNAL,,,,,,0.0700159524682035,250XTERNAL,,,,,,,,,,,,,,,,,False,,,,,250XTERNAL,2546.03463520762,,,,,,250XTERNAL,,,,,,,,,1.88814493734948,,,,,,0.636508658801908,,,,,,,110.0,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
146,22488,1K9fMEc5bCUxo4LlWWYBs6,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316040,Level 1 - Upper,Basic Wall:100 Internal,,,,,,1.42328239200002,100 Internal,,,,,,,,,,,,,,,,,False,,,,,100 Internal,3692.0,,,,,,100 Internal,,,,,,,,,24.941936,,,,,,0.465191999999994,,,,,,,3500.0,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
147,22562,1K9fMEc5bCUxo4LliWYBs6,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316040,Roof Lower,Basic Wall:100 Internal,,,,,,0.0511711200000024,100 Internal,,,,,,,,,,,,,,,,,False,,,,,100 Internal,3692.0,,,,,,100 Internal,,,,,,,,,1.77034400000001,,,,,,0.465191999999994,,,,,,,110.0,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
148,22645,1K9fMEc5bCUxo4LlWWYBtk,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316128,Level 1 - Upper,Basic Wall:100 Internal,,,,,,1.15983,100 Internal,,,,,,,,,,,,,,,,,False,,,,,100 Internal,2630.00000000001,,,,,,100 Internal,,,,,,,,,19.9547600000001,,,,,,0.331380000000003,,,,,,,3500.0,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
149,22715,1K9fMEc5bCUxo4LliWYBtk,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316128,Roof Lower,Basic Wall:100 Internal,,,,,,0.0364517999999998,100 Internal,,,,,,,,,,,,,,,,,False,,,,,100 Internal,2630.00000000001,,,,,,100 Internal,,,,,,,,,1.26908,,,,,,0.331380000000003,,,,,,,110.0,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
150,22809,1K9fMEc5bCUxo4LlWWYBo7,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316297,Level 1 - Upper,Basic Wall:100 Internal,,,,,,0.23951219205355,100 Internal,,,,,,,,,,,,,,,,,False,,,,,100 Internal,545.31155508467,,,,,,100 Internal,,,,,,,,,4.82091374502749,,,,,,0.0684320548724428,,,,,,,3500.0,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
151,22894,1K9fMEc5bCUxo4LliWYBo7,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316297,Roof Lower,Basic Wall:100 Internal,,,,,,0.00752752603596867,100 Internal,,,,,,,,,,,,,,,,,False,,,,,100 Internal,545.31155508467,,,,,,100 Internal,,,,,,,,,0.284077098282344,,,,,,0.0684320548724428,,,,,,,110.0,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
152,22988,1K9fMEc5bCUxo4LlWWYBpz,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316403,Level 1 - Upper,Basic Wall:100 Internal,,,,,,1.03194,100 Internal,,,,,,,,,,,,,,,,,False,,,,,100 Internal,2344.40001695596,,,,,,100 Internal,,,,,,,,,17.8522176180716,,,,,,0.294840000000001,,,,,,,3500.0,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
153,23073,1K9fMEc5bCUxo4LliWYBpz,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316403,Roof Lower,Basic Wall:100 Internal,,,,,,0.0324324000000023,100 Internal,,,,,,,,,,,,,,,,,False,,,,,100 Internal,2344.40001695596,,,,,,100 Internal,,,,,,,,,1.13221689656797,,,,,,0.294840000000001,,,,,,,110.0,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,
